ID,emotion,try_num,valence,arousal,reasoning
13,疲れ果てた,10,-0.702,-0.49,「疲れ果てた」は強い消耗感・つらさを伴い快ではないためvalenceは低めです。一方でエネルギーが枯渇し活動性が下がる状態なのでarousalは低め（非覚醒寄り）になります。
14,嬉しい驚き,1,0.85,0.75,「嬉しい驚き」は予期せぬ良い出来事に対するポジティブな感情なので快（高valence）に寄ります。驚きは生理的覚醒や注意の喚起が強いためarousalも高めになります。
14,嬉しい驚き,2,0.78,0.72,「嬉しい驚き」は予想外の出来事に対するポジティブな評価を含むため快（高valence）で、驚きの要素により覚醒水準も高くなります。興奮や高揚感が伴いやすい点からarousalを高めに設定しました。
14,嬉しい驚き,3,0.78,0.72,「嬉しい驚き」は驚きによる高い覚醒度を伴いながら、結果が望ましいため快の感情が強い。驚き要素がある分、落ち着いた喜びよりも arousal は高めになる。
14,嬉しい驚き,4,0.78,0.62,「嬉しい驚き」は予想外の出来事に対する喜びを伴うため快（高valence）で、驚き要素により注意喚起・興奮が高まりやすいので覚醒度も高めになる。
14,嬉しい驚き,5,0.78,0.7,「嬉しい驚き」は喜びが中心で快の感情が強く、valenceは高めになります。驚き要素により心拍や注意が上がりやすく覚醒度も高めです。
14,嬉しい驚き,6,0.78,0.72,「嬉しい驚き」は予想外の出来事をポジティブに受け止める感情で、快の度合いが高い。驚き要素により心拍や注意が上がりやすく、覚醒水準も高めになる。
14,嬉しい驚き,7,0.75,0.7,「嬉しい驚き」はポジティブな出来事に対する驚きで快の感情が強く、valenceは高めになります。また驚きは生理的覚醒を伴いやすく興奮度も高いため、arousalも高めに設定します。
14,嬉しい驚き,8,0.78,0.72,「嬉しい驚き」はポジティブな出来事への驚きで快の感情が強いためvalenceは高めです。同時に驚きは瞬間的な覚醒・興奮を伴うのでarousalも高めになります。
14,嬉しい驚き,9,0.78,0.72,「嬉しい驚き」は予期せぬ出来事に対する喜びが中心で快の感情が強いためvalenceは高めになります。驚きは注意と身体反応を伴い覚醒度が上がりやすいのでarousalも高めです。
14,嬉しい驚き,10,0.78,0.72,「嬉しい驚き」は予期せぬ出来事を肯定的に受け取る感情で、快の度合いが高い。驚き要素により心拍や注意が上がりやすく、覚醒度も高めになるため。
15,とても嬉しい驚き,1,0.9,0.8,「とても嬉しい驚き」は強い快感情（喜び）を伴うためvalenceは高く、驚きは身体的・注意的覚醒を高めるためarousalも高めになります。さらに「とても」が強度を上げるため両者を高めに設定しました。
15,とても嬉しい驚き,2,0.9,0.85,「とても嬉しい驚き」は強い快の感情を伴うためvalenceは高い。驚きは覚醒度が高く、さらに「とても」で強度が増すのでarousalも高い。
15,とても嬉しい驚き,3,0.85,0.8,「とても嬉しい驚き」は喜びが強く快の度合いが高いためvalenceは高め。驚き要素により興奮・覚醒度が上がるのでarousalも高めに設定します。
15,とても嬉しい驚き,4,0.85,0.75,「とても嬉しい驚き」は強い快感情を伴うポジティブな驚きで、喜びの成分が大きいためvalenceは高めです。驚きは生理的覚醒を伴いやすく、「とても」により強度も高いのでarousalも高めに設定しました。
15,とても嬉しい驚き,5,0.88,0.82,「とても嬉しい驚き」は喜びが強く不快感がほぼないためvalenceは高いです。また驚きは生理的覚醒を伴い、強い嬉しさも興奮を高めるのでarousalも高めになります。
15,とても嬉しい驚き,6,0.88,0.78,「とても嬉しい驚き」は強い喜びを伴うポジティブ感情のためvalenceは高いです。驚きは生理的覚醒を伴いやすく、さらに「とても」により強度が上がるためarousalも高めになります。
15,とても嬉しい驚き,7,0.9,0.8,「とても嬉しい驚き」は強い快情動を伴うポジティブな驚きで、気分の上昇が大きいと考えられます。また驚き要素により生理的・心理的な覚醒水準も高くなります。
15,とても嬉しい驚き,8,0.88,0.82,「とても嬉しい驚き」は強い喜びを伴うため快（valence）が高く、驚き要素により生理的覚醒も高くなると判断しました。強度表現「とても」が両者をさらに押し上げます。
15,とても嬉しい驚き,9,0.86,0.79,「とても嬉しい驚き」は強い喜びを伴うため快（valence）は高い。一方、驚きと「とても」により生理的覚醒や興奮が強く、arousalも高めになる。
15,とても嬉しい驚き,10,0.85,0.9,「とても嬉しい驚き」は快の感情が強く、ポジティブな評価が中心のためvalenceは高い。驚きと強い喜びが伴い生理的覚醒も高まるためarousalも高い。
16,不快な驚き,1,-0.701,0.72,「不快な驚き」は予期せぬ出来事への驚きに加え不快感・嫌悪が伴うため快-不快は大きくマイナスになります。一方で驚きは生理的覚醒を強く引き起こすのでarousalは高めです。
16,不快な驚き,2,-0.65,0.7,「不快な驚き」は予期しない出来事への驚きにネガティブ評価（嫌悪・不安・警戒）が伴うため快‐不快はマイナス寄りになります。驚き自体は急激な注意喚起を伴い生理的覚醒が高まりやすいのでarousalは高めです。
16,不快な驚き,3,-0.65,0.7,「不快な驚き」は予期せぬ出来事への驚きにネガティブ評価が伴うため快-不快軸では不快寄りになります。一方、驚き自体は急な注意喚起と生理的活性を伴うため覚醒度は高めです。
16,不快な驚き,4,-0.62,0.72,「不快な驚き」は予期せぬ出来事への驚きに否定的評価（不快・恐れ・嫌悪）が伴うためvalenceはマイナス寄りになります。一方、驚きは注意喚起と身体的反応が強く出やすく覚醒度が高いためarousalは高めに設定します。
16,不快な驚き,5,-0.65,0.75,「不快な驚き」は予期しない出来事に対する驚きに嫌悪・不安が伴うため快は低く（負のvalence）、驚きの性質上心身の覚醒が高くなる（高arousal）と判断しました。
16,不快な驚き,6,-0.65,0.75,「不快な驚き」は予期せぬ出来事への驚愕にネガティブ評価が伴うため快-不快は不快寄りになります。一方、驚きは注意喚起・身体反応が強く出やすく、覚醒度は高めになります。
16,不快な驚き,7,-0.65,0.7,「不快な驚き」は予期せぬ出来事への驚愕に加えて嫌悪・不安などの不快感が強いためvalenceは低めになります。一方で驚きは生理的覚醒を伴いやすく、注意が急激に高まるためarousalは高めです。
16,不快な驚き,8,-0.65,0.7,「不快な驚き」は予期しない出来事への驚きに否定的評価が伴うためvalenceは低めです。一方で驚き自体は注意喚起・心拍上昇など覚醒度が高いのでarousalは高めになります。
16,不快な驚き,9,-0.65,0.7,「不快な驚き」は予期せぬ出来事に対する驚きでありつつ、評価がネガティブなので快不快は大きく不快側に寄ります。驚きは生理的覚醒を伴いやすいため、覚醒度は高めになります。
16,不快な驚き,10,-0.65,0.7,「不快な驚き」は予期せぬ出来事への驚きに嫌悪・恐怖などの否定的評価が加わるため快適さは低い。驚きは注意・覚醒を急上昇させる感情なので arousal は高めになる。
17,嫌悪を伴う驚き,1,-0.75,0.65,「嫌悪」は強い不快感を伴うためvalenceは大きく負に寄ります。一方「驚き」は注意喚起・反応の即時性が高く覚醒度を上げるため、嫌悪を伴う場合でもarousalは中～高程度になります。
